                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                 M_center                                 R_center                                 L_center                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds 
                                     450                                      869                  1.0000000000000000E+000                  2.0000000000000000E-002                  3.9423815043977475E+009                  2.0684074625865284E+008                  7.1694492152807974E+028                  1.2477505614120169E+009                  3.5833007206748274E+021                  3.7500125307675077E+001                  1.6395725451477855E-012                  3.0377967789194268E-002                  1.2465408710399746E+000                  7.3000000000000020E-001                  2.6605031474230896E-005                  2.4997339496852569E-001                  3.4416073257059871E-003                  1.0081585205319677E-003                  9.3604492797742158E-003                  2.0994604783340924E-003                  4.0046524651343911E-005                  0.0000000000000000E+000                  2.9233962995481049E-006                  1.0654390487825684E-010                  1.0010565723787212E-006                  1.3782441260913060E-008                  4.0373245044945852E-009                  3.7485346283013195E-008                  8.4076095800128443E-009                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0046501646650898E-005                  3.0321915046568317E-002                  4.0046396341227432E-005                  3.0264781645108874E-002                  8.3770138027465182E+003                  7.5582255852787573E+011                  2.4424978796979216E+017                  2.6390546908414503E-025                  2.6390546908414503E-025                  0.0000000000000000E+000                  1.0561940519021285E-026                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.2441426680993168E+017 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                radius_cm                               mass_grams                              temperature                                   energy                                  density                                  entropy                                     logS                                 pressure                                       mu                                    grada                                       cv                                       cp                                   gamma1                                  opacity                               luminosity                                     logL                                    gradT                             d_gradT_dlnR                             actual_gradT                                    gradr                                    gradL                               sch_stable                            ledoux_stable                                      tau                               extra_heat                     log_irradiation_heat 
                                       1                  4.0046524651343911E-005                 -1.5174412827266712E+000                  1.5740327519499790E+000                 -4.2848381683007926E+000                  4.8412045067008416E+000                  7.3000000000000009E-001                  2.4999999999999997E-001                  1.9999999999999907E-002                  2.1142458021923428E+009                  7.9660546836453304E+028                  3.7500128158270897E+001                  2.0050902909715357E+009                  5.1899339606342450E-005                  5.0794067501975935E+000                  8.6256476915042199E+000                  6.9375241301669550E+004                  6.0287236325717464E-001                  3.9999999999991376E-001                  5.3468891693111852E+007                  8.9114819488519758E+007                  1.6666666666665468E+000                  1.1429868920538861E-002                  1.6395725451477855E-012                 -1.1785269362611357E+001                  1.2500003797326395E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2500003797326395E-001                  3.9999999999991376E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.6666666666666663E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001 
                                       2                  4.0046524651341912E-005                 -1.5174412830073198E+000                  1.5740329004414979E+000                 -4.2848371288620344E+000                  4.8412056946311184E+000                  7.3000000000000009E-001                  2.4999999999999997E-001                  1.9999999999999907E-002                  2.1142458008260806E+009                  7.9660546836449328E+028                  3.7500140980105321E+001                  2.0050909765408058E+009                  5.1899463822172807E-005                  5.0794059439763224E+000                  8.6256476225714707E+000                  6.9375431064758304E+004                  6.0287236325717464E-001                  3.9999999999991381E-001                  5.3468891693111844E+007                  8.9114819488519758E+007                  1.6666666666665471E+000                  1.1429884600260334E-002                  1.6395725451477845E-012                 -1.1785269362611359E+001                  1.2500011406985859E-001                  0.0000000000000000E+000                  1.2500011406877459E-001                  1.2500011406985859E-001                  3.9999999999991376E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.6666747713065011E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001 
                                       3                  4.0046524651334898E-005                 -1.5174412839895777E+000                  1.5740332221731237E+000                 -4.2848348767558502E+000                  4.8412082684689270E+000                  7.2999999999999998E-001                  2.5000000000000006E-001                  2.0000000000000018E-002                  2.1142457960442228E+009                  7.9660546836435378E+028                  3.7500168760761753E+001                  2.0050924619417174E+009                  5.1899732956162214E-005                  5.0794041971745401E+000                  8.6256474732180788E+000                  6.9375842218120917E+004                  6.0287236325717464E-001                  3.9999999999991376E-001                  5.3468891693111859E+007                  8.9114819488519773E+007                  1.6666666666665468E+000                  1.1429918572771709E-002                  1.6395725451477809E-012                 -1.1785269362611359E+001                  1.2500064674483125E-001                  0.0000000000000000E+000                  1.2500064663965291E-001                  1.2500064674483125E-001                  3.9999999999991376E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.6667031375849195E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001 
                                       4                  4.0046524651322382E-005                 -1.5174412857436044E+000                  1.5740337996401108E+000                 -4.2848308345521371E+000                  4.8412128881396281E+000                  7.3000000000000020E-001                  2.4999999999999992E-001                  1.9999999999999907E-002                  2.1142457875052156E+009                  7.9660546836410485E+028                  3.7500218623527154E+001                  2.0050951280485201E+009                  5.1900216016109529E-005                  5.0794010619269159E+000                  8.6256472051509760E+000                  6.9376580185706509E+004                  6.0287236325717453E-001                  3.9999999999991370E-001                  5.3468891693111867E+007                  8.9114819488519788E+007                  1.6666666666665468E+000                  1.1429979548328232E-002                  1.6395725451477744E-012                 -1.1785269362611361E+001                  1.2500159794429741E-001                  0.0000000000000000E+000                  1.2500159786393061E-001                  1.2500159794429741E-001                  3.9999999999991370E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.6667537918043995E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001 
                                       5                  4.0046524651299858E-005                 -1.5174412889008202E+000                  1.5740349958213886E+000                 -4.2848224615715722E+000                  4.8412224573014715E+000                  7.3000000000000020E-001                  2.4999999999999992E-001                  1.9999999999999907E-002                  2.1142457721351600E+009                  7.9660546836365678E+028                  3.7500321910865765E+001                  2.0051006507080417E+009                  5.1901216635981984E-005                  5.0793945676385954E+000                  8.6256466498816931E+000                  6.9378108832892860E+004                  6.0287236325717453E-001                  3.9999999999991376E-001                  5.3468891693111859E+007                  8.9114819488519788E+007                  1.6666666666665471E+000                  1.1430105851811386E-002                  1.6395725451477629E-012                 -1.1785269362611364E+001                  1.2500331008330565E-001                  0.0000000000000000E+000                  1.2500330998567666E-001                  1.2500331008330565E-001                  3.9999999999991370E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.6668449698869026E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001 
                                       6                  4.0046524651249802E-005                 -1.5174412959167269E+000                  1.5740366457276425E+000                 -4.2848109129790197E+000                  4.8412356558002774E+000                  7.3000000000000009E-001                  2.4999999999999997E-001                  1.9999999999999907E-002                  2.1142457379801075E+009                  7.9660546836266106E+028                  3.7500464376717261E+001                  2.0051082681992245E+009                  5.1902596791609707E-005                  5.0793856103428068E+000                  8.6256458840212140E+000                  6.9380217311906628E+004                  6.0287236325717464E-001                  3.9999999999991370E-001                  5.3468891693111852E+007                  8.9114819488519773E+007                  1.6666666666665471E+000                  1.1430280056630073E-002                  1.6395725451477368E-012                 -1.1785269362611372E+001                  1.2500711475541804E-001                  0.0000000000000000E+000                  1.2500711468117143E-001                  1.2500711475541804E-001                  3.9999999999991370E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.6670475900917336E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001 
                                       7                  4.0046524651199746E-005                 -1.5174413029324454E+000                  1.5740391205849409E+000                 -4.2847935908388823E+000                  4.8412554527977134E+000                  7.3000000000000009E-001                  2.4999999999999997E-001                  1.9999999999999907E-002                  2.1142457038259721E+009                  7.9660546836166534E+028                  3.7500678076329550E+001                  2.0051196944806504E+009                  5.1904667004386419E-005                  5.0793721751351155E+000                  8.6256447352908889E+000                  6.9383380030631844E+004                  6.0287236325717464E-001                  3.9999999999991370E-001                  5.3468891693111859E+007                  8.9114819488519788E+007                  1.6666666666665471E+000                  1.1430541349341379E-002                  1.6395725451477106E-012                 -1.1785269362611379E+001                  1.2501091930831545E-001                  0.0000000000000000E+000                  1.2501091921108262E-001                  1.2501091930831545E-001                  3.9999999999991370E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.6672502133912204E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001 
                                       8                  4.0046524651099626E-005                 -1.5174413169633265E+000                  1.5740440702958978E+000                 -4.2847589492569416E+000                  4.8412950440906108E+000                  7.3000000000000009E-001                  2.4999999999999997E-001                  1.9999999999999907E-002                  2.1142456355204070E+009                  7.9660546835967373E+028                  3.7501105478893138E+001                  2.0051425472220314E+009                  5.1908807355146670E-005                  5.0793453073780617E+000                  8.6256424380484180E+000                  6.9389705468899512E+004                  6.0287236325717464E-001                  3.9999999999991376E-001                  5.3468891693111852E+007                  8.9114819488519773E+007                  1.6666666666665471E+000                  1.1431063882112368E-002                  1.6395725451476579E-012                 -1.1785269362611393E+001                  1.2501852803032948E-001                  0.0000000000000000E+000                  1.2501852794603949E-001                  1.2501852803032948E-001                  3.9999999999991376E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.6676554692736467E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001 
                                       9                  4.0046524650899394E-005                 -1.5174413450228552E+000                  1.5740514948724829E+000                 -4.2847069936453259E+000                  4.8413544242788120E+000                  7.3000000000000009E-001                  2.4999999999999997E-001                  1.9999999999999907E-002                  2.1142454989201593E+009                  7.9660546835569068E+028                  3.7501746592748482E+001                  2.0051768268693285E+009                  5.1915017692312967E-005                  5.0793050124320320E+000                  8.6256389927339008E+000                  6.9399193628753157E+004                  6.0287236325717464E-001                  3.9999999999991370E-001                  5.3468891693111852E+007                  8.9114819488519728E+007                  1.6666666666665464E+000                  1.1431847547684332E-002                  1.6395725451475522E-012                 -1.1785269362611420E+001                  1.2503374409706686E-001                  0.0000000000000000E+000                  1.2503374401472625E-001                  1.2503374409706686E-001                  3.9999999999991376E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.6684660181685773E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001 
