                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                 M_center                                 R_center                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds 
                                     117                                      465                  5.0073700000000001E-005                  2.0000000000000000E-002                  3.0000000000000000E+003                  1.2420444328575998E+002                  8.9646082879999991E+028                  1.3233791237274969E+009                  3.4052468978983018E+002                  4.2282623261320283E-008                  5.9161964471641640E-002                 -1.1752677134658602E+000                  7.3000000000000009E-001                  2.6605031474230916E-005                  2.4997339496852578E-001                  3.4416073257059893E-003                  1.0081585205319679E-003                  9.3604492797742158E-003                  2.0994604783340929E-003                  5.0073700000000001E-005                  0.0000000000000000E+000                  3.6553290000000095E-006                  1.3321937410091667E-010                  1.2516917806259011E-006                  1.7233160362007629E-008                  5.0481521598597245E-009                  4.6870577678613519E-008                  1.0512628453162316E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.0073611580545477E-005                  5.8365314086579981E-002                  5.0073411342493019E-005                  5.7587386953273964E-002                  2.0360695521472830E+004                  2.3528508371950265E+007                  1.1842619056657943E+013                  1.5933470476339508E-025                  1.5933470476339508E-025                  0.0000000000000000E+000                  6.3758694176701616E-027                  5.0000000000000000E+001                  1.0000000000000000E+003                  9.4674449952000000E+010 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  5.0073700000000001E-005                 -1.2279574136976417E+000                  2.5321486086329097E+000                 -5.1143405055470090E+000                  4.9708124523303034E+000                  7.3000000000000020E-001                  2.4999999999999992E-001                  1.9999999999999907E-002 
                                       2                  5.0073699999997501E-005                 -1.2279574140184526E+000                  2.5321486157009372E+000                 -5.1143404560708348E+000                  4.9708125088745163E+000                  7.3000000000000020E-001                  2.4999999999999992E-001                  1.9999999999999907E-002 
                                       3                  5.0073699999993354E-005                 -1.2279574145497925E+000                  2.5321486245151834E+000                 -5.1143403943711432E+000                  4.9708125793884648E+000                  7.3000000000000020E-001                  2.4999999999999983E-001                  2.0000000000000018E-002 
                                       4                  5.0073699999989207E-005                 -1.2279574150811339E+000                  2.5321486391501593E+000                 -5.1143402919264034E+000                  4.9708126964682045E+000                  7.3000000000000020E-001                  2.4999999999999992E-001                  1.9999999999999907E-002 
                                       5                  5.0073699999979584E-005                 -1.2279574163142495E+000                  2.5321486596058671E+000                 -5.1143401487366456E+000                  4.9708128601136981E+000                  7.3000000000000020E-001                  2.4999999999999992E-001                  1.9999999999999907E-002 
                                       6                  5.0073699999969962E-005                 -1.2279574175473635E+000                  2.5321486877116808E+000                 -5.1143399519963504E+000                  4.9708130849598486E+000                  7.3000000000000020E-001                  2.4999999999999986E-001                  1.9999999999999907E-002 
                                       7                  5.0073699999953144E-005                 -1.2279574197028098E+000                  2.5321487234676074E+000                 -5.1143397017056156E+000                  4.9708133710065621E+000                  7.3000000000000020E-001                  2.4999999999999986E-001                  1.9999999999999907E-002 
                                       8                  5.0073699999936318E-005                 -1.2279574218582514E+000                  2.5321487783488092E+000                 -5.1143393175388070E+000                  4.9708138100546506E+000                  7.3000000000000020E-001                  2.4999999999999992E-001                  1.9999999999999907E-002 
                                       9                  5.0073699999901502E-005                 -1.2279574263195141E+000                  2.5321488523553191E+000                 -5.1143387994964069E+000                  4.9708144021036649E+000                  7.3000000000000020E-001                  2.4999999999999983E-001                  2.0000000000000018E-002 
                                      10                  5.0073699999866685E-005                 -1.2279574307807721E+000                  2.5321489475659882E+000                 -5.1143381330273350E+000                  4.9708151637835458E+000                  7.3000000000000032E-001                  2.4999999999999975E-001                  1.9999999999999907E-002 
