                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                 M_center                                 R_center                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds 
                                     100                                      450                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.3389765082067481E+003                  1.0911911441528707E+002                  7.1694492152807974E+028                  1.2477505614120169E+009                  2.8932303186257798E+002                  1.2471631474238991E-007                  1.4075196160124992E-001                  4.5256582316335150E+000                  7.3000000000000020E-001                  2.6605031474230913E-005                  2.4997339496852583E-001                  3.4416073257059884E-003                  1.0081585205319675E-003                  9.3604492797742123E-003                  2.0994604783340916E-003                  9.0133452877088572E-005                  0.0000000000000000E+000                  3.9486853904341734E-005                  1.4391082067717375E-009                  1.3521456064512989E-005                  1.8616198036474602E-007                  5.4532887962552197E-008                  5.0632149751978714E-007                  1.1356313587112005E-007                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.0132400823098626E-005                  1.3834121139815050E-001                  9.0130593608398892E-005                  1.3651332674918704E-001                  5.5689363151807585E+004                  1.0863601605365604E+007                  7.2270779539361299E+012                  1.8613351748251226E-024                  1.8613351748251226E-024                  0.0000000000000000E+000                  7.4486020084716450E-026                  5.0000000000000000E+001                  1.0000000000000000E+003                  4.2255621471041168E+010 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                radius_cm                               mass_grams                              temperature                                   energy                                  density                                  entropy                                     logS                                 pressure                                       mu                                    grada                                       cv                                       cp                                   gamma1                                  opacity                               luminosity                                     logL                                    gradT                             d_gradT_dlnR                             actual_gradT                                    gradr                                    gradL                               sch_stable                            ledoux_stable                                      tau                               extra_heat                     log_irradiation_heat 
                                       1                  9.0133452877088572E-005                 -8.5154554385379455E-001                  2.4613830104377392E+000                 -5.3047850836728179E+000                  4.7096023435247671E+000                  7.3000000000000009E-001                  2.4999999999999997E-001                  1.9999999999999907E-002                  9.7960550235237923E+009                  1.7929346446310457E+029                  2.8932303382590794E+002                  2.3487380882833023E+010                  4.9569543151285886E-006                  8.4548555537998045E+000                  8.8469408920575070E+000                  5.1239200360911433E+004                  2.5399999999999991E+000                  3.0330268373511188E-001                  8.2138920406769514E+007                  1.1785816684889282E+008                  1.4327013054458422E+000                  1.6224557867230345E-003                  1.2471631474238991E-007                 -6.9040767306502815E+000                  1.2500000341452452E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2500000341452452E-001                  3.0330268373511188E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.6666666666666663E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001 
                                       2                  9.0133452877061521E-005                 -8.5154554425280549E-001                  2.4613830236996712E+000                 -5.3047849908392868E+000                  4.7096024496202062E+000                  7.3000000000000009E-001                  2.5000000000000000E-001                  1.9999999999999907E-002                  9.7960550145236015E+009                  1.7929346446305078E+029                  2.8932304266088681E+002                  2.3487381612546112E+010                  4.9569553747129030E-006                  8.4548554914584315E+000                  8.8469408888552632E+000                  5.1239212878330705E+004                  2.5399999999999991E+000                  3.0330268302845104E-001                  8.2138920662455186E+007                  1.1785816710391678E+008                  1.4327013042951287E+000                  1.6224561651941448E-003                  1.2471631474223371E-007                 -6.9040767306508259E+000                  1.2500001328711169E-001                  0.0000000000000000E+000                  1.2500001632283822E-001                  1.2500001328711169E-001                  3.0330268357807616E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.6666673905002061E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001 
                                       3                  9.0133452876966857E-005                 -8.5154554564933826E-001                  2.4613830524338631E+000                 -5.3047847897000580E+000                  4.7096026794935728E+000                  7.3000000000000009E-001                  2.5000000000000006E-001                  1.9999999999999796E-002                  9.7960549830230579E+009                  1.7929346446286247E+029                  2.8932306180334518E+002                  2.3487383193591576E+010                  4.9569576704786940E-006                  8.4548553563854689E+000                  8.8469408819170674E+000                  5.1239239999406316E+004                  2.5399999999999983E+000                  3.0330268149735207E-001                  8.2138921216440871E+007                  1.1785816765646875E+008                  1.4327013018019148E+000                  1.6224569852149120E-003                  1.2471631474166699E-007                 -6.9040767306527986E+000                  1.2500008239562080E-001                  0.0000000000000000E+000                  1.2500008258564183E-001                  1.2500008239562080E-001                  3.0330268247882575E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.6666699239181981E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001 
                                       4                  9.0133452876797830E-005                 -8.5154554814314931E-001                  2.4613831040080694E+000                 -5.3047844286812422E+000                  4.7096030920864989E+000                  7.3000000000000020E-001                  2.4999999999999992E-001                  1.9999999999999907E-002                  9.7960549267720318E+009                  1.7929346446252625E+029                  2.8932309616161768E+002                  2.3487386031366531E+010                  4.9569617910830416E-006                  8.4548551139472998E+000                  8.8469408694639196E+000                  5.1239288678261066E+004                  2.5399999999999983E+000                  3.0330267874922506E-001                  8.2138922210774377E+007                  1.1785816864822891E+008                  1.4327012973269166E+000                  1.6224584570471536E-003                  1.2471631474065508E-007                 -6.9040767306563229E+000                  1.2500020580367707E-001                  0.0000000000000000E+000                  1.2500020453442787E-001                  1.2500020580367707E-001                  3.0330268051587816E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.6666744478812257E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001 
                                       5                  9.0133452876493575E-005                 -8.5154555263200726E-001                  2.4613832108404159E+000                 -5.3047836808578293E+000                  4.7096039467420612E+000                  7.3000000000000009E-001                  2.5000000000000006E-001                  1.9999999999999796E-002                  9.7960548255202312E+009                  1.7929346446192101E+029                  2.8932316733237934E+002                  2.3487391909619255E+010                  4.9569703266169528E-006                  8.4548546117552839E+000                  8.8469408436681807E+000                  5.1239389513035669E+004                  2.5399999999999983E+000                  3.0330267305667313E-001                  8.2138924270465910E+007                  1.1785817070259000E+008                  1.4327012880572791E+000                  1.6224615058427921E-003                  1.2471631473883303E-007                 -6.9040767306626671E+000                  1.2500042793818841E-001                  0.0000000000000000E+000                  1.2500042854147592E-001                  1.2500042793818841E-001                  3.0330267698257102E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.6666825910221927E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001 
                                       6                  9.0133452875817413E-005                 -8.5154556260723124E-001                  2.4613833581955777E+000                 -5.3047826493801100E+000                  4.7096051255746687E+000                  7.3000000000000009E-001                  2.5000000000000006E-001                  1.9999999999999796E-002                  9.7960546005165901E+009                  1.7929346446057598E+029                  2.8932326549911005E+002                  2.3487400017567810E+010                  4.9569820997587532E-006                  8.4548539190799463E+000                  8.8469408080880196E+000                  5.1239528595496180E+004                  2.5399999999999983E+000                  3.0330266520486726E-001                  8.2138927111422718E+007                  1.1785817353619437E+008                  1.4327012752715689E+000                  1.6224657110790878E-003                  1.2471631473478387E-007                 -6.9040767306767679E+000                  1.2500092157048182E-001                  0.0000000000000000E+000                  1.2500092137342947E-001                  1.2500092157048182E-001                  3.0330266913077020E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.6667006869256162E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001 
                                       7                  9.0133452875141277E-005                 -8.5154557258243213E-001                  2.4613835792285959E+000                 -5.3047811021696418E+000                  4.7096068938177442E+000                  7.3000000000000009E-001                  2.5000000000000006E-001                  1.9999999999999796E-002                  9.7960543755134754E+009                  1.7929346445923102E+029                  2.8932341274945168E+002                  2.3487412179511158E+010                  4.9569997594541306E-006                  8.4548528800737319E+000                  8.8469407547181227E+000                  5.1239737219206196E+004                  2.5399999999999983E+000                  3.0330265342714463E-001                  8.2138931372861162E+007                  1.1785817778660400E+008                  1.4327012560930141E+000                  1.6224720189349665E-003                  1.2471631473087870E-007                 -6.9040767306903668E+000                  1.2500141520298749E-001                  0.0000000000000000E+000                  1.2500141518532107E-001                  1.2500141520298749E-001                  3.0330266127895972E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.6667187828767738E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001 
                                       8                  9.0133452873788979E-005                 -8.5154559253276418E-001                  2.4613840212957676E+000                 -5.3047780077707927E+000                  4.7096104302829458E+000                  7.3000000000000009E-001                  2.5000000000000006E-001                  1.9999999999999796E-002                  9.7960539255088310E+009                  1.7929346445654103E+029                  2.8932370725111622E+002                  2.3487436503480839E+010                  4.9570350787815375E-006                  8.4548508020859590E+000                  8.8469406479795722E+000                  5.1240154466702901E+004                  2.5399999999999983E+000                  3.0330262987164236E-001                  8.2138939895752385E+007                  1.1785818628743716E+008                  1.4327012177359255E+000                  1.6224846346523628E-003                  1.2471631472306840E-007                 -6.9040767307175637E+000                  1.2500240246820168E-001                  0.0000000000000000E+000                  1.2500240249682340E-001                  1.2500240246820168E-001                  3.0330264557531056E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.6667549749222899E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001 
                                       9                  9.0133452871084409E-005                 -8.5154563243315395E-001                  2.4613850527909569E+000                 -5.3047707876208889E+000                  4.7096186819261243E+000                  7.3000000000000009E-001                  2.5000000000000006E-001                  1.9999999999999796E-002                  9.7960530255057964E+009                  1.7929346445116110E+029                  2.8932439442624519E+002                  2.3487493259796772E+010                  4.9571174902220455E-006                  8.4548459535736278E+000                  8.8469403989293163E+000                  5.1241128044552752E+004                  2.5399999999999983E+000                  3.0330257490854873E-001                  8.2138959782558054E+007                  1.1785820612277158E+008                  1.4327011282362323E+000                  1.6225140713531508E-003                  1.2471631470744773E-007                 -6.9040767307719593E+000                  1.2500437699944764E-001                  0.0000000000000000E+000                  1.2500437698712025E-001                  1.2500437699944764E-001                  3.0330261416790133E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.6668273595861283E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001 
